LOC,STU_ID,NAME,DEUSS,ELL,ESE,ETHN,GRADE,2526 Absences,COURSE_TITLE,TEACHER_NAME,Period,Exc Abs,Unexc Abs,Q1_Grade,Q2_Grade,FAST_ELA_PM3.Level,FAST_ELA_PM3.%tile,FAST_ELA_PM3.SS,FAST_ELA_PM2.Level,FAST_ELA_PM2.%tile,FAST_ELA_PM2.SS,FAST_ELA_PM1.Level,FAST_ELA_PM1.%tile,FAST_ELA_PM1.SS,FAST_EarlyLit_PM1.Unified SS,2425 ELA_TEST,2425 ELA_Lvl,2425 ELA_%tile,2425 ELA_SS,2425 STAR FAST Equivalent ELA Lvl,2425 STAR FAST Equivalent ELA SS,AP2 ELA Level,AP2 ELA_Placement,AP2 ELA SS,AP1.ELA Level,AP1.ELA Placement,AP1.ELA SS,ELA Pts4LG,ELA L25/35,FAST_Math_PM3.Level,FAST_Math_PM3.%tile,FAST_Math_PM3.SS,FAST_Math_PM2.Level,FAST_Math_PM2.%tile,FAST_Math_PM2.SS,FAST_Math_PM1.Level,FAST_Math_PM1.%tile,FAST_Math_PM1.SS,2425 MATH_TEST,2425 MATH_Lvl,2425 MATH_%tile,2425 MATH_SS,AP2 Math Level,AP2 Math Placement,AP2 Math SS,AP1.Math Level,AP1.Math.Placement,AP1.Math SS,Math.Pts4LG,MATH L25/35,2425 SCI_TEST,2425 SCI_Lvl,2425 SOC_TEST,2425 SOC_Lvl,STUDENT_FLEID,FTE,Cnt4Prof
6171,4896376,"Student, L265",,N,N,H,7,16,M/J Grade 7 Math,"Garcia, M.",2,11,5,C,C,1,45,212,2,45,228,2,52,227,,FAST ELA,3,51,229,,,,,,,,,13,,3,59,241,2,59,234,2,56,229,FAST MATH,2.2,57,223,,,,,,,12,,,,,,FL3290533380,,
6171,3920823,"Student, B551",,N,N,H,7,2,M/J Grade 7 Math,"Chen, L.",4,0,2,C,C,5,70,258,4,64,251,4,59,244,,FAST ELA,4,69,246,,,,,,,,,11,,2,46,227,2,41,228,1,38,222,FAST MATH,2.1,45,220,,,,,,,9,,,,,,FL3204074183,,
6171,2721107,"Student, P635",,Y,N,H,7,3,Algebra 1 Hon,"Garcia, M.",7,1,2,C,C,5,78,264,4,68,251,4,70,250,,FAST ELA,4,56,242,,,,,,,,,15,,4,72,425,,,,,,,FAST MATH,4,61,248,,,,,,,170,,,,,,FL5260963079,,
6171,2106776,"Student, N500",,N,N,H,7,7,M/J Grade 7 Math,"Williams, A.",6,3,4,C,C,1,21,197,2,41,222,2,43,215,,FAST ELA,2.1,46,209,,,,,,,,,15,,5,77,260,3,55,245,3,62,240,FAST MATH,3,49,229,,,,,,,18,,,,,,FL5386312662,,
6171,7727330,"Student, S450",,N,N,H,7,2,M/J Grade 7 Math,"Chen, L.",5,1,1,D,D,3,49,236,3,64,238,3,55,236,,FAST ELA,2.2,50,223,,,,,,,,,9,,5,95,282,4,61,252,4,60,247,FAST MATH,3,52,230,,,,,,,17,,,,,,FL6597226738,,
6171,1129267,"Student, D917",,N,N,H,7,15,M/J Grade 7 Math,"Thompson, R.",6,7,8,D,D,1,19,187,1,38,214,1,35,213,,FAST ELA,1.3,31,194,,,,,,,,,21,L35,2,47,226,2,54,228,2,46,227,FAST MATH,3,54,232,,,,,,,15,,,,,,FL1574597129,,
6171,2187636,"Student, L325",,N,Y,H,7,5,M/J Grade 7 Math,"Chen, L.",1,3,2,B,A,5,88,276,5,80,277,5,79,272,,FAST ELA,5,72,251,,,,,,,,,0,,3,57,240,2,57,234,2,54,234,FAST MATH,3,64,237,,,,,,,10,,,,,,FL2468588330,,
6171,8301752,"Student, F585",,N,N,H,7,6,M/J Grade 7 Math,"Rodriguez, J.",2,3,3,D,C,2,38,217,2,46,224,2,49,219,,FAST ELA,1.3,31,199,,,,,,,,,16,L35,1,39,220,2,46,227,2,40,223,FAST MATH,2.1,36,217,,,,,,,12,,,,,,FL5134786990,,
6171,8964757,"Student, C363",,N,N,H,7,2,M/J Grade 7 Math,"Thompson, R.",7,1,1,C,C,1,30,204,2,46,225,2,46,225,,FAST ELA,2.1,48,214,,,,,,,,,10,,1,16,188,1,30,210,1,23,208,FAST MATH,2.1,34,217,,,,,,,12,L35,,,,,FL4188120811,,
6171,6288034,"Student, L933",,Y,N,H,7,0,M/J Grade 7 Math,"Chen, L.",5,0,0,B,B,5,72,259,4,77,255,4,65,249,,FAST ELA,4,68,244,,,,,,,,,13,,5,71,261,3,60,244,3,56,243,FAST MATH,2.2,50,224,,,,,,,11,,,,,,FL9659533696,,
6171,8400181,"Student, U448",,Y,N,H,7,1,M/J Grade 7 Math,"Thompson, R.",4,0,1,C,F,2,41,219,3,53,233,3,59,233,,FAST ELA,2.2,51,223,,,,,,,,,9,,5,92,276,4,65,251,3,59,244,FAST MATH,3,52,233,,,,,,,14,,,,,,FL8095820617,,
6171,4348361,"Student, W260",,Y,Y,H,7,3,M/J Grade 7 Math,"Rodriguez, J.",6,1,2,C,C,2,44,223,2,54,231,2,49,228,,FAST ELA,1.3,26,198,,,,,,,,,17,L35,1,35,215,2,52,224,1,47,217,FAST MATH,2.1,51,215,,,,,,,14,,,,,,FL9882498023,,
6171,3413357,"Student, G989",,Y,N,H,8,12,M/J Grade 8 Math,"Garcia, M.",5,5,7,D,D,1,22,202,1,31,217,1,29,211,,FAST ELA,1.3,40,208,,,,,,,,,12,,2,46,234,2,45,232,1,39,225,FAST MATH,2.1,52,224,,,,,,,12,,Statewide Science,2,,,FL6843566118,,
6171,8707105,"Student, J911",,Y,N,H,8,41,Algebra 1 Hon,"Rodriguez, J.",6,19,22,D,C,5,69,263,4,63,258,3,68,249,,FAST ELA,2.2,53,227,,,,,,,,,11,,2,41,390,,,,,,,FAST MATH,3,67,243,,,,,,,157,,Statewide Science,3,,,FL7586135515,,
6171,2570710,"Student, V471",,N,N,H,8,10,Algebra 1 Hon,"Garcia, M.",4,5,5,B,B,5,85,284,5,81,276,5,73,268,,FAST ELA,5,82,266,,,,,,,,,0,,3,55,408,,,,,,,FAST MATH,3,58,246,,,,,,,154,,Statewide Science,3,,,FL9749192439,,
6171,7266387,"Student, K903",,Y,N,H,8,1,M/J Grade 8 Math,"Rodriguez, J.",2,0,1,D,C,1,9,180,1,24,205,1,23,202,,FAST ELA,1.2,22,197,,,,,,,,,6,L25,1,28,214,1,24,207,1,17,204,FAST MATH,1.2,24,203,,,,,,,10,L25,Statewide Science,4,,,FL9063476783,,
6171,3794491,"Student, L335",,N,N,H,8,9,Algebra 1 Hon,"Rodriguez, J.",3,3,6,A,A,5,81,287,5,93,282,5,79,273,,FAST ELA,5,78,257,,,,,,,,,0,,2,40,388,,,,,,,FAST MATH,3,56,243,,,,,,,157,,Statewide Science,4,,,FL9926970617,,
6171,6844404,"Student, W971",,N,Y,H,8,8,Algebra 1 Hon,"Chen, L.",1,4,4,A,A,5,83,279,5,77,263,5,75,263,,FAST ELA,3,50,239,,,,,,,,,12,,5,85,456,,,,,,,FAST MATH,5,73,262,,,,,,,173,,Statewide Science,5,,,FL2668046058,,
6171,8279777,"Student, T522",,N,N,H,8,1,M/J Grade 8 Math,"Williams, A.",4,0,1,C,C,1,30,213,2,46,225,2,35,220,,FAST ELA,2.2,46,225,,,,,,,,,13,,4,66,261,2,52,242,2,44,236,FAST MATH,2.1,47,223,,,,,,,13,,Statewide Science,2,,,FL4359048607,,
6171,8516593,"Student, C287",,Y,N,H,8,2,M/J Grade 8 Math,"Thompson, R.",3,1,1,C,C,1,31,214,2,49,229,2,43,228,,FAST ELA,3,60,241,,,,,,,,,10,,5,77,269,3,59,245,3,56,244,FAST MATH,2.2,43,233,,,,,,,11,,Statewide Science,1,,,FL4636033471,,
6171,7944302,"Student, Y639",,N,N,H,8,8,Algebra 1 Hon,"Thompson, R.",2,5,3,C,C,2,38,222,2,44,226,2,32,220,,FAST ELA,1.3,45,213,,,,,,,,,7,,1,8,340,,,,,,,FAST MATH,3,57,237,,,,,,,163,,Statewide Science,3,,,FL7808743110,,
6171,8014179,"Student, S593",,N,N,H,8,13,M/J Grade 8 Math,"Garcia, M.",3,8,5,B,C,5,80,274,4,75,259,4,66,254,,FAST ELA,3,53,241,,,,,,,,,10,,4,72,261,2,47,239,2,44,234,FAST MATH,2.2,50,232,,,,,,,12,,Statewide Science,4,,,FL8432140907,,
6171,8671823,"Student, S333",,N,N,H,8,11,M/J Grade 8 Math,"Garcia, M.",2,7,4,C,C,3,54,241,2,49,236,2,49,228,,FAST ELA,2.2,53,224,,,,,,,,,14,,1,20,199,1,29,215,1,23,214,FAST MATH,2.1,48,224,,,,,,,12,,Statewide Science,3,,,FL7974052599,,
6171,7464107,"Student, L630",,N,N,H,8,7,M/J Grade 8 Math,"Chen, L.",6,4,3,C,C,2,47,236,2,61,236,2,52,231,,FAST ELA,1.3,40,209,,,,,,,,,11,,2,46,235,2,51,230,2,39,228,FAST MATH,1.3,39,219,,,,,,,8,,Statewide Science,3,,,FL6406619621,,
6171,3359984,"Student, X212",,N,N,H,8,22,M/J Grade 8 Math,"Garcia, M.",3,12,10,F,C,1,19,192,1,27,211,1,21,206,,FAST ELA,1.3,40,209,,,,,,,,,11,,1,12,200,1,13,197,1,9,194,FAST MATH,1.1,18,187,,,,,,,11,L25,Statewide Science,4,,,FL9130899653,,
6171,1141376,"Student, U443",,N,N,H,8,10,M/J Grade 8 Math,"Thompson, R.",2,6,4,C,C,2,44,231,2,46,237,2,47,234,,FAST ELA,3,51,234,,,,,,,,,17,,4,68,259,2,60,243,2,54,237,FAST MATH,2.1,47,228,,,,,,,8,,Statewide Science,4,,,FL1028173857,,
6171,2585726,"Student, F225",,Y,Y,H,8,8,M/J Grade 8 Math,"Williams, A.",6,5,3,F,D,1,12,188,1,7,188,1,14,180,,FAST ELA,1.1,9,174,,,,,,,,,12,L25,1,17,201,1,30,206,1,16,203,FAST MATH,1.1,17,189,,,,,,,9,L25,Statewide Science,4,,,FL8827927140,,
6171,8586611,"Student, P181",,Y,N,H,8,13,M/J Grade 8 Math,"Chen, L.",7,5,8,B,C,3,55,241,3,46,238,2,52,236,,FAST ELA,2.2,51,225,,,,,,,,,13,,4,70,257,2,51,241,2,57,234,FAST MATH,2.1,47,227,,,,,,,9,,Statewide Science,3,,,FL6303135505,,
6171,5003912,"Student, I481",,N,N,H,8,2,M/J Grade 8 Math,"Garcia, M.",7,1,1,C,C,1,37,217,2,36,227,2,44,227,,FAST ELA,3,54,232,,,,,,,,,19,,5,87,275,4,68,256,3,60,249,FAST MATH,2.2,50,232,,,,,,,12,,Statewide Science,3,,,FL1215295487,,
6171,9312336,"Student, M816",,Y,Y,H,8,4,M/J Grade 8 Math,"Chen, L.",1,1,3,C,D,2,44,230,2,52,237,2,45,228,,FAST ELA,1.3,32,204,,,,,,,,,16,L35,5,94,282,5,85,276,5,75,269,FAST MATH,2.2,56,232,,,,,,,12,,Statewide Science,3,,,FL1786966917,,
6171,5487717,"Student, C551",,N,N,H,8,28,Algebra 1 Hon,"Chen, L.",3,16,12,B,C,5,71,274,5,75,262,4,68,255,,FAST ELA,4,72,254,,,,,,,,,8,,1,8,334,,,,,,,FAST MATH,3,55,237,,,,,,,163,,Statewide Science,3,,,FL9103433720,,
6171,1621852,"Student, S123",,N,N,H,8,23,M/J Grade 8 Math,"Chen, L.",2,14,9,D,D,2,37,221,1,37,218,1,33,211,,FAST ELA,1.3,24,200,,,,,,,,,20,L25,1,17,203,1,28,214,1,18,209,FAST MATH,1.3,39,219,,,,,,,8,,Statewide Science,2,,,FL5498763046,,
6171,7254050,"Student, A452",,Y,N,H,8,16,M/J Grade 8 Math,"Garcia, M.",4,10,6,C,C,4,64,253,3,51,246,3,55,246,,FAST ELA,2.2,43,225,,,,,,,,,13,,5,89,273,3,62,249,2,54,243,FAST MATH,1.3,34,218,,,,,,,9,L35,Statewide Science,2,,,FL4364320016,,
6171,6473210,"Student, I794",,Y,N,H,8,1,M/J Grade 8 Math,"Rodriguez, J.",5,0,1,C,D,3,60,246,3,53,242,2,54,234,,FAST ELA,2.1,44,216,,,,,,,,,13,,5,89,281,4,69,258,3,67,253,FAST MATH,2.1,47,228,,,,,,,8,,Statewide Science,3,,,FL4933355137,,
6171,3051941,"Student, Y614",,N,N,H,8,7,M/J Grade 8 Math,"Garcia, M.",6,3,4,B,B,4,63,252,3,62,245,3,51,244,,FAST ELA,4,60,246,,,,,,,,,16,,3,63,251,2,42,234,2,53,234,FAST MATH,1.3,24,218,,,,,,,9,L25,Statewide Science,4,,,FL9523528791,,
6171,6731508,"Student, C129",,Y,N,H,8,6,M/J Grade 8 Math,"Garcia, M.",3,2,4,F,D,1,25,204,1,29,210,1,34,205,,FAST ELA,1.2,22,191,,,,,,,,,12,L25,1,11,191,1,11,199,1,8,194,FAST MATH,1.3,30,212,,,,,,,15,L35,Statewide Science,3,,,FL5714637878,,
6171,1348812,"Student, R549",,N,N,H,8,1,M/J Grade 8 Math,"Garcia, M.",6,0,1,C,C,5,77,262,3,57,249,3,50,241,,FAST ELA,2.1,38,222,,,,,,,,,7,,1,38,223,1,35,223,1,41,220,FAST MATH,1.3,30,208,,,,,,,19,L35,Statewide Science,5,,,FL4673150140,,
6171,7626548,"Student, K556",,N,N,H,8,4,M/J Grade 8 Math,"Garcia, M.",3,2,2,D,D,1,31,212,2,32,221,1,38,216,,FAST ELA,1.2,20,192,,,,,,,,,11,L25,4,61,257,2,61,242,2,50,239,FAST MATH,1.3,39,221,,,,,,,6,,Statewide Science,4,,,FL1280956976,,
6171,3928914,"Student, B823",,N,N,H,8,5,Algebra 1 Hon,"Garcia, M.",3,3,2,B,C,5,92,288,5,78,275,5,75,269,,FAST ELA,4,75,251,,,,,,,,,11,,4,72,433,,,,,,,FAST MATH,4,65,250,,,,,,,168,,Statewide Science,4,,,FL7351584663,,
6171,4659118,"Student, D716",,Y,N,H,8,2,M/J Grade 8 Math,"Chen, L.",3,1,1,C,C,3,54,246,3,53,244,2,48,236,,FAST ELA,2.1,42,217,,,,,,,,,12,,2,52,237,2,41,234,2,33,227,FAST MATH,2.2,55,234,,,,,,,10,,Statewide Science,2,,,FL3915324593,,
6171,7455993,"Student, N118",,Y,N,H,8,24,M/J Grade 8 Math,"Chen, L.",5,15,9,B,C,5,78,276,4,66,257,4,70,253,,FAST ELA,2.2,55,228,,,,,,,,,10,,5,70,263,2,49,240,2,47,235,FAST MATH,1.3,46,219,,,,,,,8,,Statewide Science,2,,,FL5210265143,,
6171,6744978,"Student, P893",,N,N,B,8,5,M/J Grade 8 Math,"Garcia, M.",3,3,2,C,C,2,50,233,2,54,237,2,55,237,,FAST ELA,2.1,50,219,,,,,,,,,10,,1,34,218,1,17,210,1,22,203,FAST MATH,1.2,25,206,,,,,,,7,L25,Statewide Science,2,,,FL6981117984,,
6171,4513090,"Student, N658",,N,N,H,8,5,M/J Grade 8 Math,"Williams, A.",6,2,3,C,D,1,38,215,2,40,224,1,35,216,,FAST ELA,1.2,29,197,,,,,,,,,6,L35,5,87,276,3,52,245,3,60,245,FAST MATH,2.1,50,227,,,,,,,9,,Statewide Science,3,,,FL6054137320,,
6171,1692802,"Student, R767",,N,Y,H,8,8,Algebra 1 Hon,"Williams, A.",1,3,5,C,C,2,40,224,2,50,234,2,51,225,,FAST ELA,1.3,37,210,,,,,,,,,10,,1,36,374,,,,,,,FAST MATH,3,58,241,,,,,,,159,,Statewide Science,3,,,FL4922478511,,
6171,9357913,"Student, O641",,N,N,H,8,17,Algebra 1 Hon,"Rodriguez, J.",1,9,8,C,B,5,67,265,4,71,259,4,69,253,,FAST ELA,3,58,240,,,,,,,,,11,,1,16,353,,,,,,,FAST MATH,3,59,239,,,,,,,161,,Statewide Science,2,,,FL9071685490,,
6171,3782957,"Student, I248",,Y,N,H,8,6,M/J Grade 8 Math,"Williams, A.",4,2,4,C,D,1,35,216,2,38,228,2,35,221,,FAST ELA,2.1,39,217,,,,,,,,,12,,2,44,228,2,49,232,2,45,231,FAST MATH,2.1,54,225,,,,,,,11,,Statewide Science,4,,,FL6295215196,,
6171,8112808,"Student, U659",,N,N,H,8,6,Algebra 1 Hon,"Thompson, R.",5,2,4,B,C,5,73,265,4,75,255,4,53,254,,FAST ELA,3,57,240,,,,,,,,,11,,4,71,431,,,,,,,FAST MATH,4,70,249,,,,,,,169,,Statewide Science,3,,,FL9625174402,,
6171,8761751,"Student, W769",,N,N,H,8,2,Algebra 1 Hon,"Thompson, R.",6,0,2,C,B,4,65,254,3,53,244,3,54,240,,FAST ELA,3,58,232,,,,,,,,,19,,5,81,440,,,,,,,FAST MATH,4,76,254,,,,,,,164,,Statewide Science,4,,,FL2987653715,,
6171,8511561,"Student, Q141",,Y,N,H,8,7,M/J Grade 8 Math,"Williams, A.",7,2,5,F,F,1,2,175,1,22,195,1,21,188,,FAST ELA,1.2,23,193,,,,,,,,,10,L25,1,23,199,1,17,210,1,33,209,FAST MATH,1.3,29,211,,,,,,,16,L35,Statewide Science,5,,,FL3727831819,,
6171,7466319,"Student, E908",,Y,Y,H,8,5,M/J Grade 8 Math,"Garcia, M.",4,2,3,D,F,1,28,207,2,36,224,1,40,218,,FAST ELA,1.2,29,197,,,,,,,,,6,L35,2,51,234,2,47,229,1,39,225,FAST MATH,1.3,38,219,,,,,,,8,,Statewide Science,5,,,FL6526354740,,
6171,8650582,"Student, N963",,N,N,H,8,8,M/J Grade 8 Math,"Williams, A.",1,4,4,D,C,1,13,189,1,27,204,1,30,198,,FAST ELA,1.3,35,199,,,,,,,,,21,L35,1,3,185,1,22,205,1,19,204,FAST MATH,1.3,25,210,,,,,,,17,L25,Statewide Science,2,,,FL8189183453,,
6171,2206574,"Student, V287",,Y,N,H,8,2,Algebra 1 Hon,"Thompson, R.",3,0,2,C,C,3,56,248,3,57,244,3,51,241,,FAST ELA,4,72,245,,,,,,,,,17,,5,85,443,,,,,,,FAST MATH,4,64,251,,,,,,,167,,Statewide Science,2,,,FL5508071980,,
6171,2520651,"Student, X557",,N,Y,H,8,13,M/J Grade 8 Math,"Williams, A.",3,5,8,C,B,4,65,252,3,64,243,3,55,242,,FAST ELA,2.1,44,217,,,,,,,,,12,,3,62,249,2,53,242,2,48,239,FAST MATH,1.3,37,216,,,,,,,11,,Statewide Science,3,,,FL2556389856,,
6171,2103515,"Student, X868",,Y,N,H,8,7,Algebra 1 Hon,"Chen, L.",2,3,4,A,A,5,95,294,5,95,295,5,88,286,,FAST ELA,4,68,248,,,,,,,,,14,,5,72,438,,,,,,,FAST MATH,4,66,254,,,,,,,164,,Statewide Science,1,,,FL7245387284,,
6171,4378193,"Student, X153",,N,N,H,8,5,M/J Grade 8 Math,"Rodriguez, J.",5,2,3,C,B,5,75,268,4,74,258,4,67,256,,FAST ELA,2.2,50,230,,,,,,,,,8,,5,75,265,2,56,241,2,43,234,FAST MATH,1.3,42,222,,,,,,,5,,Statewide Science,1,,,FL7644303036,,
6171,1216895,"Student, T902",,N,Y,H,8,3,Algebra 1 Hon,"Chen, L.",2,2,1,B,C,2,45,231,2,49,232,2,45,224,,FAST ELA,4,65,242,,,,,,,,,20,,3,56,406,,,,,,,FAST MATH,3,59,245,,,,,,,155,,Statewide Science,5,,,FL5846217060,,
6171,1204118,"Student, P616",,Y,N,H,8,7,Algebra 1 Hon,"Chen, L.",5,3,4,C,C,4,69,261,4,74,254,4,70,251,,FAST ELA,3,50,235,,,,,,,,,16,,4,68,424,,,,,,,FAST MATH,4,65,248,,,,,,,170,,Statewide Science,5,,,FL1775136025,,
6171,1014389,"Student, M136",,N,N,H,8,15,Algebra 1 Hon,"Rodriguez, J.",5,6,9,A,A,5,91,288,5,76,281,5,94,281,,FAST ELA,5,84,272,,,,,,,,,0,,2,41,393,,,,,,,FAST MATH,3,65,245,,,,,,,155,,Statewide Science,3,,,FL2974688259,,
6171,7549581,"Student, W508",,Y,N,H,8,1,Algebra 1 Hon,"Garcia, M.",3,0,1,C,C,5,89,280,5,74,264,4,73,255,,FAST ELA,3,51,237,,,,,,,,,14,,5,71,437,,,,,,,FAST MATH,4,70,251,,,,,,,167,,Statewide Science,4,,,FL2863506939,,
6171,4675851,"Student, K468",,Y,N,H,8,0,Algebra 1 Hon,"Rodriguez, J.",3,0,0,A,A,5,95,292,5,75,286,5,90,283,,FAST ELA,4,64,255,,,,,,,,,7,,5,78,444,,,,,,,FAST MATH,5,75,258,,,,,,,177,,Statewide Science,2,,,FL1750839949,,
6171,3245389,"Student, Y422",,N,N,H,8,0,Algebra 1 Hon,"Garcia, M.",4,0,0,A,B,5,84,282,5,83,279,5,76,272,,FAST ELA,5,93,282,,,,,,,,,0,,5,95,466,,,,,,,FAST MATH,5,88,267,,,,,,,168,,Statewide Science,3,,,FL6325103406,,
6171,1216560,"Student, V393",,N,N,H,8,0,Algebra 1 Hon,"Thompson, R.",1,0,0,B,A,5,87,286,5,89,280,5,80,273,,FAST ELA,5,69,260,,,,,,,,,0,,4,70,428,,,,,,,FAST MATH,4,55,248,,,,,,,170,,Statewide Science,4,,,FL7509124051,,
6171,2990827,"Student, P823",,N,N,H,8,14,Algebra 1 Hon,"Williams, A.",1,5,9,D,C,4,64,257,3,67,248,3,56,239,,FAST ELA,2.2,49,231,,,,,,,,,7,,1,17,351,,,,,,,FAST MATH,3,56,239,,,,,,,161,,Statewide Science,3,,,FL6836544833,,
6171,2341989,"Student, B803",,N,N,H,8,10,Algebra 1 Hon,"Thompson, R.",3,4,6,A,B,5,94,293,5,93,286,5,83,277,,FAST ELA,5,84,269,,,,,,,,,0,,5,88,462,,,,,,,FAST MATH,5,90,273,,,,,,,162,,Statewide Science,4,,,FL5937943983,,
6171,8203176,"Student, E867",,N,N,H,8,1,Algebra 1 Hon,"Thompson, R.",1,0,1,B,B,5,92,293,5,84,281,5,80,280,,FAST ELA,4,76,256,,,,,,,,,6,,4,74,429,,,,,,,FAST MATH,4,55,249,,,,,,,169,,Statewide Science,5,,,FL1672026385,,
6171,3869483,"Student, S759",,Y,Y,H,8,23,M/J Grade 8 Math,"Thompson, R.",5,10,13,D,F,1,17,190,1,34,211,1,22,202,,FAST ELA,1.2,27,188,,,,,,,,,15,L35,1,14,202,1,31,216,1,36,212,FAST MATH,1.2,28,197,,,,,,,16,L35,Statewide Science,1,,,FL4793883542,,
6171,4260848,"Student, V366",,Y,Y,H,8,3,M/J Grade 8 Math,"Williams, A.",1,1,2,D,D,1,12,196,1,45,212,1,34,209,,FAST ELA,1.3,25,210,,,,,,,,,10,L25,1,34,216,1,25,222,1,32,218,FAST MATH,2.1,44,227,,,,,,,9,,Statewide Science,5,,,FL1143672588,,
6171,7771727,"Student, W437",,N,N,H,8,3,M/J Grade 8 Math,"Garcia, M.",6,1,2,B,C,4,69,258,3,60,248,3,54,242,,FAST ELA,3,53,239,,,,,,,,,12,,5,93,282,4,68,254,3,60,249,FAST MATH,2.2,47,232,,,,,,,12,,Statewide Science,3,,,FL5108235245,,
6171,8017297,"Student, C271",,Y,N,H,8,4,Algebra 1 Hon,"Rodriguez, J.",4,2,2,B,B,5,84,278,5,78,266,4,68,259,,FAST ELA,4,55,248,,,,,,,,,14,,5,94,461,,,,,,,FAST MATH,5,79,260,,,,,,,175,,Statewide Science,3,,,FL2078869612,,
6171,2668591,"Student, W400",,N,N,H,8,0,Algebra 1 Hon,"Garcia, M.",1,0,0,B,B,2,47,226,2,43,229,2,45,229,,FAST ELA,5,66,257,,,,,,,,,0,,2,44,393,,,,,,,FAST MATH,3,56,243,,,,,,,157,,Statewide Science,1,,,FL6650590440,,
6171,1251465,"Student, U759",,N,Y,H,8,5,M/J Grade 8 Math,"Garcia, M.",1,2,3,F,F,1,19,191,1,38,212,1,23,205,,FAST ELA,1.3,30,201,,,,,,,,,19,L35,1,35,222,1,37,223,1,24,218,FAST MATH,1.2,27,198,,,,,,,15,L35,Statewide Science,4,,,FL7716667924,,
6171,5682962,"Student, I194",,N,N,H,8,0,Algebra 1 Hon,"Chen, L.",7,0,0,B,A,5,85,284,5,84,274,5,79,274,,FAST ELA,4,69,254,,,,,,,,,8,,5,82,448,,,,,,,FAST MATH,5,74,259,,,,,,,176,,Statewide Science,4,,,FL4998058862,,
6171,1392989,"Student, I797",,N,N,H,8,12,M/J Grade 8 Math,"Williams, A.",4,6,6,C,C,3,62,248,3,51,241,2,48,236,,FAST ELA,4,54,245,,,,,,,,,17,,5,82,274,5,64,263,4,73,262,FAST MATH,2.2,59,234,,,,,,,10,,Statewide Science,4,,,FL7148532777,,
6171,5228931,"Student, G516",,N,N,H,8,0,M/J Grade 8 Math,"Garcia, M.",4,0,0,C,C,2,49,234,3,56,238,2,46,234,,FAST ELA,4,62,242,,,,,,,,,20,,5,97,288,5,71,263,4,69,256,FAST MATH,2.1,49,224,,,,,,,12,,Statewide Science,2,,,FL4950024391,,
6171,2052495,"Student, A822",,N,N,H,8,0,M/J Grade 8 Math,"Garcia, M.",3,0,0,C,C,3,56,250,3,64,248,3,48,239,,FAST ELA,2.1,48,217,,,,,,,,,12,,5,84,269,2,57,243,2,52,239,FAST MATH,2.2,52,234,,,,,,,10,,Statewide Science,2,,,FL1880897356,,
6171,7236786,"Student, C778",,N,N,H,8,10,Algebra 1 Hon,"Thompson, R.",4,6,4,B,B,5,89,286,5,83,274,5,75,268,,FAST ELA,4,56,243,,,,,,,,,19,,3,56,416,,,,,,,FAST MATH,4,62,249,,,,,,,169,,Statewide Science,2,,,FL8275831247,,
6171,7920438,"Student, L449",,N,N,H,8,12,M/J Grade 8 Math,"Chen, L.",6,6,6,D,D,1,15,192,1,28,207,1,28,202,,FAST ELA,1.3,35,208,,,,,,,,,12,L35,1,17,204,1,33,217,1,21,210,FAST MATH,1.3,38,209,,,,,,,18,,Statewide Science,3,,,FL3781386790,,
6171,4965476,"Student, P304",,Y,N,H,8,5,M/J Grade 8 Math,"Rodriguez, J.",3,2,3,B,C,5,81,276,5,78,264,4,71,255,,FAST ELA,2.2,56,226,,,,,,,,,12,,5,85,278,4,69,257,4,65,257,FAST MATH,1.3,33,221,,,,,,,6,L35,Statewide Science,2,,,FL9153321657,,
6171,5117444,"Student, R443",,N,N,H,8,3,M/J Grade 8 Math,"Chen, L.",5,1,2,F,F,1,13,180,1,19,201,1,17,201,,FAST ELA,1.2,14,189,,,,,,,,,14,L25,1,21,207,1,39,220,1,25,214,FAST MATH,1.3,36,218,,,,,,,9,,Statewide Science,2,,,FL1852252630,,
6171,4001846,"Student, Q638",,N,N,H,8,2,Algebra 1 Hon,"Thompson, R.",2,1,1,A,A,5,87,283,5,92,290,5,96,285,,FAST ELA,4,70,255,,,,,,,,,7,,2,44,392,,,,,,,FAST MATH,3,65,244,,,,,,,156,,Statewide Science,2,,,FL7191115463,,
6171,2310886,"Student, X204",,N,N,H,8,0,Algebra 1 Hon,"Thompson, R.",1,0,0,A,A,5,94,297,5,90,287,5,90,285,,FAST ELA,5,92,292,,,,,,,,,0,,3,58,409,,,,,,,FAST MATH,4,56,247,,,,,,,171,,Statewide Science,2,,,FL1893666624,,
6171,2559992,"Student, N168",,Y,N,H,8,5,Algebra 1 Hon,"Thompson, R.",4,3,2,B,A,5,94,289,5,99,295,5,86,290,,FAST ELA,5,83,262,,,,,,,,,0,,5,86,454,,,,,,,FAST MATH,5,67,258,,,,,,,177,,Statewide Science,3,,,FL3635003050,,
6171,4026608,"Student, K791",,N,N,H,8,5,Algebra 1 Hon,"Williams, A.",1,2,3,B,A,5,85,279,5,70,268,5,68,262,,FAST ELA,5,75,258,,,,,,,,,0,,5,74,435,,,,,,,FAST MATH,4,65,250,,,,,,,168,,Statewide Science,3,,,FL3199141522,,
